Source.Name,Date,Season,Location,Max wind (MPH),Max wind (town),Town,Average wind (mph),Wind direction,Air temperature (C),Air temperature (C) (town),Wind chill temperature (C),Snow depth (CM),Snow depth in drifts (CM),Snow level (m),Cloud base (m),Cloud base comment,Oberservor,Report
CLEAN 2020-2021.xlsx,24/01/2021,2020 - 2021,Helvellyn summit,4,,,2.7,E,-4.5,,-8.3,,,,,Not recorded,,"We are continuing to provide the Fell Top Reports for people undertaking their daily local exercise during the lockdown. We would like to remind everyone that Government guidance stipulates that people should only exercise locally to where they live. A cold and still night with a few snow showers gave way to another fine day across the Lake District fells. Conditions were very similar to yesterday with the snow level around 300m on shaded slopes but where exposed to the sun it is much higher. There is a significant amount of ice on paths especially between 200m and 600m and microspikes and walking poles are very useful. Generally the snow is soft and increases in depth with altitude up to 1m+ on lee slopes and in hollows. In places it is overlying and poorly bonded to old refrozen snow or neve. There were also patches of windslab around on steep NE through SE aspects which if triggered would easily be enough to take you off your feet and potentially into steep and rocky terrain below. Where the snow is being compressed by walkers feet it is becoming hard and icy Large cornices are present above NE through SE aspects and are now a considerable hazard to walkers and climbers. The cornices above the east face of Helvellyn ie right next to the summit trig point are 2-3m. Please give them a wide berth and advise others with less experience to do likewise. Striding and Swirral Edges are both a mixture of deep soft snow, rime ice and bare rock. The ridge crest was the easiest option today as many of the easier options on the flanks were banked out with drifted snow. The exit to the Striding Edge felt very serious with a large bank of steep and deep poorly bonded soft snow and a cornice to surmount. The exit to Swirral Edge has now banked out as well but is generally more wind scoured and icy overall. The lighter winds have allowed more snow to settle on the Helvellyn plateau and there is now a good covering with some large drifts. Surface hoar crystals are also starting to develop in the calm conditions Despite the calm and sunny conditions the summit windchill was still minus 8 degrees C Full winter clothing (waterproofs, extra warm layers, hat & gloves), mountain boots and equipment are all essential for anyone going out onto the fells. Although the snowpack is currently mainly soft, for those venturing above the snowline an ice axe and crampons are essential. A simple slip on the Helvellyn Edges or other exposed terrain could have very serious consequences without the means to quickly stop your slide. Even on the so called “easy” route up Helvellyn from Swirls, Thirlmere there is a large area of unavoidable, steep, hard icy snow to cross. Please be conservative with your plans and know your limits."
CLEAN 2020-2021.xlsx,23/01/2021,2020 - 2021,Helvellyn summit,20.1,,,16.1,WSW,-4.6,,-13.5,,,,,Not recorded,,"We are continuing to provide the Fell Top Reports for people undertaking their daily local exercise during the lockdown. We would like to remind everyone that Government guidance stipulates that people should only exercise locally to where they live. A hard frost overnight with a few snow showers gave way to a fine day on the Lake District fells. The snow level is around 300m on shaded slopes but where exposed to the sun is much higher. Generally the snow is soft and increases in depth with altitude up to 1m+ on lee slopes and in hollows. In places it is overlying and poorly bonded to old refrozen snow or neve. There were also plenty of patches of windslab around on NE through SE aspects which if triggered would easily be enough to take you off your feet and potentially into steep and rocky terrain below. Large cornices are continuing to develop above NE through SE aspects and are now a considerable hazard to walkers and climbers. The cornices above east face of Helvellyn ie right next to the summit trig point are 2-3m. Please give them a wide berth and advise others with less experience to do likewise. Striding and Swirral Edges are both a mixture of deep soft snow, rime ice and bare rock. The ridge crest was the easiest option today as many of the easier options on the flanks were banked out with drifted snow. The exit to Striding Edge is a large bank of steep and deep poorly bonded soft snow and there is a cornice to sumount. Swirral Edge was more wind scoured and icy. The lighter winds have allowed more snow to settle on the Helvellyn platea and there is now a good covering with some large drifts. With a summit windchill around midday of minus 13 degrees C, full winter clothing (waterproofs, extra warm layers, hat & gloves), mountain boots and equipment are all essential for anyone going out onto the fells. Although the snowpack is currently mainly soft, for those venturing above the snowline an ice axe and crampons are essential. This is due to the older hard snow and ice that can be encountered and this is not limited to the more exposed routes, such as Striding and Swirral Edges. On the so called “easy” route up Helvellyn from Swirls, Thirlmere there was a large area of unavoidable, steep, hard icy snow where a slip without the means to stop yourself quickly could have serious consequences. Please be conservative with your plans and know your limits."
CLEAN 2020-2021.xlsx,22/01/2021,2020 - 2021,Helvellyn summit,28.3,,,24,W,-2.9,,-13.3,,,,,Not recorded,,"We are continuing to provide the Fell Top Reports for people undertaking their daily local exercise during the lockdown. We would like to remind everyone that Government guidance stipulates that people should only exercise locally, not leaving the village, town or city where they live. Yet again this week, today’s report comes with a health warning in that currently Cumbria is under another Met Office Yellow warning for both snow and ice from 4pm on Friday until 10-30am on Saturday. Therefore anyone exercising locally in the fells on Saturday should expect, and be prepared to encounter, more snow and ice (especially at lower elevations) than experienced and described in the following report. Below 500m, there is a slow daytime thaw of the snow that has fallen over the past 48 hours with the main snowline now being around 400m. However, this snow now being wet/thawed combined with an overnight valley frost tonight will create hard snow/ice below 500m on Saturday. Above 400m snow depth rises with altitude. It has been accompanied with strong predominantly W winds so the depth varies considerably from little on windswept areas (such as large parts of the summit plateau) to deep drifts of over one meter (although such depth is the exception) with 40-50cm drifts being relatively commonplace in sheltered spots and hollows and on predominantly SE to NE facing aspects. The fresh snow is soft powder and continues to be redistributed. Above 800m, again mainly on SE to NE facing aspects, the fresh snow can lie above neve (hard snow) with the 2 layers not bonding. This combined with windslab in the same areas has created unstable conditions which should be avoided. There are cornices above N and E facing slopes. Although they are small, they are also unstable so please keep well clear of such edges and advise those with less experience to do likewise. With a summit windchill around midday of minus 13 degrees C, full winter clothing (waterproofs, extra warm layers, hat & gloves), mountain boots and equipment are all essential for anyone going out onto the fells. Although the snowpack is currently mainly soft, for those venturing above the snowline an ice axe and crampons are essential. This is due to the older hard snow and ice that can be encountered and this is not limited to the more exposed routes, such as Striding and Swirral Edges. On the so called “easy” route up Helvellyn from Thirlmere there was a large area of unavoidable, steep, hard icy snow where a slip without the means to stop yourself quickly could have serious consequences. Owing to the amount of spindrift and hail being blown about, goggles are highly recommended. For thinner ice on paths, microspikes and poles are extremely useful. Trudging through soft snow saps the energy and, in addition, deep snow obscuring landmarks, combined with low cloud demands excellent navigational skills (especially near steep drops) so please be conservative with your plans for Saturday and know your limits. A pandemic is not the time to be pushing your comfort zone."
CLEAN 2020-2021.xlsx,21/01/2021,2020 - 2021,Helvellyn summit,43.8,,,35.9,W,-2.4,,-13.5,,,,,Not recorded,,"We are continuing to provide the Fell Top Reports for people undertaking their daily local exercise during the lockdown. We would like to remind everyone that Government guidance stipulates that people should only exercise locally. Overnight snow settled down to 250m as Storm Christoph blew through. At higher elevations this was being rapidly redistributed onto mainly NE through SE aspects. This was being deposited as unstable soft wind slab in gullies, on steep slopes and in sheltered hollows up to a depth of 50cm. In a significant number of places this is overlying old icy snow which had survived the thaw of the last few days and has now refrozen hard, Additionally there were large volumes of grauphal being moved around in the wind. The combination of these factors mean that there are some very unstable areas of snow with a risk of avalanche. Unstable cornices were continuing to build above N through E to S slopes. Please give them a wide berth and advise others with less experience to do likewise. The Helvellyn plateau was generally frozen and scoured clear of snow. However there are some very large drifts to the lee of features and in hollows. The Swirls path is particularly badly affected with deep drifts to negotiate between 600-800m. There is also a large unavoidable patch of hard icy snow at Swirls Steep which requires an ice axe and crampons to safely cross. Swirral and Striding Edges are generally buried under drifts of deep snow overlying old refrozen neve with rime ice forming above 800m. Again an ice axe and crampons are essential for anyone tackling this or similar terrain. Full winter clothing (waterproofs, extra warm layers, hat & gloves), mountain boots and equipment are all essential for anyone going out onto the fells. Although the snowpack is currently mainly soft it is overlying a lot of refrozen and icy old snow and for those venturing above the snowline an ice axe and crampons are essential. Goggles are highly recommended to lessen the sting of hail and spindrift. For thinner ice on paths, microspikes and poles are extremely useful. With a lot of fresh snow on the fells and a high potential for avalanches please be conservative with your plans and know your limits."
CLEAN 2020-2021.xlsx,20/01/2021,2020 - 2021,Helvellyn summit,10.9,,,9,WSW,0.1,,-5.8,,,,,Not recorded,,"We are continuing to provide the Fell Top Reports for people undertaking their daily local exercise during the lockdown. We would like to remind everyone that Government guidance stipulates that people should only exercise locally, not leaving the village, town or city where they live. Today’s report comes with a health warning (and we are all used to them at the moment!) in that Cumbria is under a Met Office Yellow warning for both rain and snow (depending upon altitude) until 6am on Thursday. Therefore anyone exercising locally in the fells on Thursday should expect, and be prepared to encounter, more snow than experienced and described in the following report. The remaining snow has continued to thaw over the past 24 hours. Large areas of the fells up to and including summit level are now free from snow. That said, above 800m a significant amount of snow remains in sheltered spots and hollows and on predominantly N and E facing slopes where the deepest drifts can easily swallow a 70cm ice axe, although such depth is the exception. The snowpack was mostly soft and very wet, although, especially above 850m, there were patches of hard snow. Also above 850m, there were isolated patches of ice on paths especially on flat or gently sloping ground where water or thawed snow had frozen solid overnight. The summit temperature at midday was zero degrees and the precipitation changed from rain to hail to sleet/snow in the space of 15 minutes! This snow was already starting to settle above 800m as the assessor left the hill. Thus above 850m fresh snow could now be settling above patches of ice and some hard snow creating treacherous conditions. The cornices that exist above N and E facing slopes have both weakened and shrunk over the past 24 hours. Although they are small, they are extremely unstable so please keep well clear of such edges and advise those with less experience to do likewise. Full winter clothing (waterproofs, extra warm layers, hat & gloves), mountain boots and equipment are all essential for anyone going out onto the fells. Although the snowpack is currently mainly soft, for those venturing above the snowline an ice axe is essential and crampons must be carried in case ice is encountered. Goggles are highly recommended to lessen the sting of hail and spindrift. For thinner ice on paths, microspikes and poles are extremely useful. With fresh snow on the fells and the potential for deep drifts, please be conservative with your plans for Thursday and know your limits."
CLEAN 2020-2021.xlsx,19/01/2021,2020 - 2021,Helvellyn summit,16.5,,,11.3,SW,1.6,,-4.9,,,,,Not recorded,,"We are continuing to provide the Fell Top Reports for people undertaking their daily local exercise during the lockdown. We would like to remind everyone that Government guidance stipulates that people should only exercise locally, not leaving the village, town or city where they live. There is a thaw at all levels with constant rain accompanying today’s walk and Cumbria under a Met Office weather warning for rain until midday on Wednesday – when the warning currently changes to snow. At midday, it was just above freezing on the summit and the precipitation was still falling as rain. The main snowline is now around 750m with only patches of avoidable snow below that height. Even above 750m, large areas of the fells right up to and including summit level are free from snow. That said, a significant amount of snow remains in sheltered spots and hollows and on predominantly N and E facing slopes where the deepest drifts can easily swallow a 70cm ice axe, although such depth is the exception. The snowpack is soft and very wet. The main obstacle on paths was ice. This was found above 850m and especially on flat or gently sloping ground where water or thawed snow had frozen solid overnight. This ice was at a transitional stage in that one minute you could be walking in slush and the next step was on ice making conditions especially treacherous. The cornices that exist above N and E facing slopes consist of wet snow and are weakening. As such, although they are small, they are extremely unstable so please keep well clear of such edges and advise those with less experience to do likewise. Full winter clothing (waterproofs, extra warm layers, hat & gloves), mountain boots and equipment are all essential for anyone going out onto the fells. Although the snowpack is currently soft and thawing, for those venturing above the snowline, an ice axe is essential and crampons must be carried. This is simply because it will only take a marginal drop in temperature for the thaw to cease and the considerable amount of remaining snow to freeze. A slip on such hard snow without the means to stop yourself would have serious consequences. Goggles are highly recommended in case the rain changes to hail at altitude. For thinner ice on paths, microspikes and poles are extremely useful as will be, given Wednesday’s forecast following Tuesday’s rain, flippers and a boat!!"
CLEAN 2020-2021.xlsx,18/01/2021,2020 - 2021,Helvellyn summit,29.8,,,24.4,WSW,-0.3,,-9.6,,,,,Not recorded,,"We are continuing to provide the Fell Top Reports for people undertaking their daily local exercise during the lockdown. We would like to remind everyone that Government guidance stipulates that people should only exercise locally, not leaving the village, town or city where they live. Fresh snow fell overnight and settled above c750m. However, there was a slow daytime thaw at virtually all levels with almost constant light rain and drizzle. This was only falling as a mixture of hail, sleet and rain at summit level where the temperature at 1pm was marginally below zero degrees. There are small isolated patches of avoidable snow from 500m and these grow in number and size with altitude with the main snow line being around 700m. The snow pack was soft and very wet with the only exceptions being at summit level, where there was some hard snow, and where snow had previously been compacted on popular routes. Ice was also present in similar locations. Snow depth varied from little on windswept areas, such as parts of the summit plateau, to drifts of over a meter in sheltered spots and hollows and on generally N to E facing slopes, although such depth is the exception. There are cornices above N and E facing slopes. The ones over the headwall of Helvellyn appeared to consist (I did not get too close!) of soft snow with a hard crust. Therefore please keep well clear of such edges and advise those with less experience to do likewise. Full winter clothing (waterproofs, extra warm layers, hat & gloves), mountain boots and equipment are all essential for anyone going out onto the fells. Although the snow pack is currently soft, for those venturing above the snowline, an ice axe is essential and crampons must be carried. This is simply because it will only take a marginal drop in temperature for the considerable amount of snow to harden and for a slip without the means to stop yourself having serious consequences. Crampons were useful today on the flat summit plateau owing to the amount of ice. Goggles are highly recommended to lessen the sting of hail and spindrift. For thinner ice on paths, microspikes and poles are extremely useful. Deep snow obscuring landmarks combined with low cloud demands excellent navigational skills as paths cannot simply be followed and steep drops are far less obvious, so please be conservative with your plans and know your limits. With Cumbria under a yellow warning for rain all day, Tuesday unfortunately won’t be the best day to be out anyway!!"
CLEAN 2020-2021.xlsx,17/01/2021,2020 - 2021,Helvellyn summit,26.1,,,19.7,WNW,-1,,-8.3,,,,,Not recorded,,"We are continuing to provide fell top condition reports for people undertaking their daily local exercise during the lockdown. We would like to remind everyone that government guidance stipulates that people should only exercise locally and not leave the village, town, or city where they live. A fresh dusting of snow overnight added to the significant quantities that survived yesterday's thaw, and above 700m, snow and large areas of ice are still present over almost all of the ground up to and including the summit. Small areas of snow exist at lower levels, however, they are fairly easy to avoid. Much of the snow encountered today was well consolidated and frozen, meaning that a potential slip in the wrong place (if not stopped) would quickly pick up speed and could result in a long and damaging fall. Strong winds over the last couple of days mean that snow distribution and depth is quite varied. Any high, exposed ground has a fairly thin cover, whereas slopes in the lee of the preceding winds (north through east-facing) have the largest accumulations. Fragile cornices are present around north and east-facing corrie rims and these should be avoided. Swirral and Striding edge are both in full winter condition and should only be attempted by those with sufficient winter mountaineering experience - An ice axe and crampons are essential for these and other similar steep and exposed routes in the area. For anyone venturing into the fells, full winter clothing including waterproofs, extra warm layers, hat & gloves, mountain boots, as well as a map and compass, headtorch, and a survival blanket are all essential. Goggles are also recommended for navigating in windy conditions. Microspikes and walking poles are also very useful at the moment. Please be conservative with your plans and know your limits."
CLEAN 2020-2021.xlsx,16/01/2021,2020 - 2021,Helvellyn Lower Man summit,70.7,,,59.1,W,1.9,,-9.1,,,,,Not recorded,,"We are continuing to provide the Fell Top Reports for people undertaking their daily local exercise during the lockdown. We would like to remind everyone that Government guidance stipulates that people should only exercise locally, not leaving the village, town, or city where they live. It should be noted that the police were questioning and possibly fining people who were returning back down off the hill today with cars registered from outside Cumbria. Gale to storm force winds were the main feature of today's weather making walking particularly arduous over any high and exposed ground. The snowline was down to Swirls car park this morning (roughly 200m), however, it was thawing at all levels up to 800m from where today's readings were taken. Snow depth increases a little with height and was typically around ankle-deep, although drifts up of up to one metre are not uncommon. Strong winds yesterday and today mean that snow distribution is now quite varied. Windward slopes (generally south through to west facing) have been quite well scoured and typically hold less snow than slopes in the lee of the wind (north through to east facing). Although not inspected today, cornices were seen building yesterday around many north and east-facing corrie rims, and in today's thawing conditions they will have been very unstable. It will only take a marginal drop in temperature to refreeze today's wet snow which would create particularly challenging and potentially treacherous conditions for the ill-prepared. Anyone attempting steep and exposed routes such as Swirral and Striding edge should only do so if they have sufficient winter mountaineering experience and equipment including an ice axe and crampons. For anyone venturing out into the fells, full winter clothing including waterproofs, extra warm layers, hat & gloves, mountain boots, as well as a map and compass, headtorch and survival blanket are all essential. Goggles are also recommended for navigating in windy conditions. Microspikes and walking poles are also very useful at the moment. Please be conservative with your plans and know your limits."
CLEAN 2020-2021.xlsx,15/01/2021,2020 - 2021,Helvellyn summit,21.6,,,19.7,SSW,-4.4,,-14.1,,,,,Not recorded,,"We are continuing to provide the Fell Top Reports for people undertaking their daily local exercise during the lockdown. We would like to remind everyone that Government guidance stipulates that people should only exercise locally, not leaving the village, town, or city where they live. It was a fine day in the fells today with a cloud inversion blanketing large areas in the south of the national park. The snow level was around 300m and it remained sub-zero throughout the day from this altitude upwards. Snow depth increases with height and was typically around boot deep above 700m in areas where it wasn't affected by the wind. Drifts up to one metre deep are not uncommon. Older snow and ice also lies underneath the new snow, typically on high, steep ground in the north and east-facing corries. Almost all of the snow that fell yesterday is dry and unconsolidated making it very susceptible to wind transportation and this was happening at almost all levels on fresh to strong southwesterly winds. As a result, many slopes exposed to these winds were becoming scoured today and the snow was being redistributed on opposite north through east-facing slopes. Pockets of very unstable windslab have formed on many different aspects, typically along ridge flanks and around corrie rims where cornices are also building. A small avalanche was witnessed today on the Helvellyn headwall which would have been large enough to take you off your feet. Swirral and Striding edge are both in full winter condition and require a lot of care and good judgement. Anyone attempting these, or similar steep, exposed routes should only do so if they have sufficient winter mountaineering experience and equipment including an ice axe and crampons. With summit windchill around minus 14°C today, full winter clothing including waterproofs, extra warm layers, hat & gloves, mountain boots, as well as a map and compass, headtorch and survival blanket are all essential for anyone heading out onto the fells. With all the loose snow blowing around, goggles are also recommended. Microspikes and poles are also very useful. Please be conservative with your plans and know your limits."
CLEAN 2020-2021.xlsx,14/01/2021,2020 - 2021,Great Rigg summit,28.7,,,22.7,E,-2.1,,-11.8,,,,,Not recorded,,"We are continuing to provide the Fell Top Reports for people undertaking their daily local exercise during the lockdown. We would like to remind everyone that Government guidance stipulates that people should only exercise locally, not leaving the village, town or city where they live. Today’s report comes with a health warning (and we are all used to them at the moment!) in that it was snowing heavily whilst I was on the hill, continued to do so as I descended and Cumbria is under a Met Office Yellow warning for snow and ice until 9pm on Thursday. Therefore anyone exercising locally in the fells on Friday should expect and be prepared to encounter more snow than described and experienced on Thursday. Depending upon your starting point, snow was falling and settling virtually down to valley level and certainly above 200m. At this altitude it was soft and wet with paths saturated so if there is an overnight valley frost tonight (currently not forecast, but only marginally so) walkers on Friday should expect to encounter ice on paths at all levels. With increasing altitude, the consistency of the snowpack changed to soft powder. The snow was being deposited on a predominantly easterly (SE-NE) strong breeze (5 to 6 on the Beaufort wind scale) with only 2cm on windblown areas to drifts of over 1m in sheltered spots and hollows. A very approximate average was around 10cm at 750m, with knee deep drifts being fairly common. This made the going hard and laborious and should be considered when route planning for Friday. Above 600m, and increasingly above 700m, the fresh snow lay above old snow and ice on paths and rocks making conditions treacherous especially on windblown areas with less snow cover. With a summit windchill on Great Rigg (766m) of minus 12 degrees C, full winter clothing (waterproofs, extra warm layers, hat & gloves), mountain boots and equipment are all essential for anyone going out onto the fells. For those venturing above the snowline, an ice axe is essential and crampons must be carried in case the soft snow hardens or ice is encountered. With the deep snow, walking poles will be useful and goggles recommended to lessen the sting of hail and spindrift driven on strong winds (they were certainly used today!). For thinner ice on paths, microspikes and poles are extremely useful. Deep snow obscuring landmarks combined with low cloud demands excellent navigational skills as paths cannot simply be followed (even directional cairns were disappearing beneath the snow) and steep drops are far less obvious, so please be conservative with your plans and know your limits."
CLEAN 2020-2021.xlsx,13/01/2021,2020 - 2021,Helvellyn summit,14.5,,,13.8,WSW,1.7,,-4.5,,,,,Not recorded,,"A cloudy and wet day with very little change in temperature (isothermic) from valley level all the way up to the summits as a warm front pushes through the region. The temperature in the valley was 1°C and marginally warmer at 1.7°C on the summit of Helvellyn today. The remaining snow, although now very fragmented, froze solid yesterday and is proving quite resistant to today's thaw. Much of the ice is now also covered in water making for very slippery conditions underfoot. Large ribbons of snow are still present across the higher tops and have in-filled the paths in many places. Although these areas are generally easy to avoid, microspikes and walking poles are really useful. Steep north and east-facing corrie headwalls such as Brown Cove and the area above Red Tarn still hold a reasonable amount of snow. Swirral and Striding edge are both in full winter condition and are a mixture of rock and unavoidable areas of snow and ice. In the current conditions, they are both very serious propositions and have the potential for long and damaging falls in the event of a slip. Anyone exercising locally (as per the government guidelines) and venturing into the fells should be suitably equipped and experienced; Full winter clothing including waterproofs, extra warm layers, hat & gloves, mountain boots, headtorch, survival bag, map & compass (and the ability to navigate in challenging conditions) are all essential. For anyone attempting Swirral or Striding edge or similar routes over steep and exposed ground, an ice axe and crampons are also essential. Goggles are also potentially very useful to enable you to navigate effectively in windy conditions. Please be conservative with your plans and know your limits."
CLEAN 2020-2021.xlsx,12/01/2021,2020 - 2021,Helvellyn summit,31.4,,,20,NE,-3.6,,-14.1,,,,,Not recorded,,"A cold and clear day in the Lakes with excellent visibility which provided a good opportunity to see how much snow and ice has thawed in the milder temperatures we have experienced in the last few days. Any remaining snow is now very fragmented and on the ascent from Thirlmere today almost all of it could be avoided apart from on the summit plateau itself, where a few large unavoidable areas remain close to the summit. All of the snow that was encountered today is essentially névé and is very, hard, compact and icy. Large areas across the higher tops are also covered in ice and verglas meaning that microspikes and walking poles are really useful. Steep north and east-facing corrie headwalls such as Brown Cove and the area above Red Tarn still hold a reasonable amount of snow. Swirral and Striding edge are both in full winter condition and are a mixture of rock and unavoidable areas of snow and ice. In the current conditions, they are both very serious propositions and have the potential for very long and damaging falls in the event of a slip. Anyone venturing onto these routes, or similar steep and exposed ground should be suitably experienced and equipped - An ice axe and crampons are essential. It felt very cold in the wind today with a windchill or 'feels like' temperature of -14°C. As such, full winter clothing (waterproofs, extra warm layers, hat & gloves), mountain boots and equipment (headtorch, map, compass, whistle & survival bag) are all essential. Goggles are also recommended to enable you to navigate in windy conditions. Please be conservative with your plans and know your limits."
CLEAN 2020-2021.xlsx,11/01/2021,2020 - 2021,Helvellyn summit,74.2,,,48.2,WSW,2.8,,-8.2,,,,,Not recorded,,"We are continuing to provide the Fell Top Reports for people undertaking their daily local exercise during the lockdown. We would like to remind everyone that Government guidance stipulates that people should stay at home and exercise locally to where they live. A day of gale force winds and rain at all levels with the remaining snowpack continuing to rapidly thaw. The snow level is currently around 500m with the depth increasing with altitude. The large areas of ice which exist on many paths above this height are proving very resistant to the thaw and microspikes are still very useful for anyone going above the snowline. Away from the popular paths the snow pack is now very soft & wet making heavy & insecure going. In places it has drifted up to 1m deep. Striding & Swirral Edges are both still buried in soft & saturated snow which is covering a surprising amount of ice. The ridge crest gave the easiest route today as the easier paths on the flanks were still banked out. Crampons & an ice axe were essential for a safe climb and descent today. Up on the Helvellyn plateau there are large areas of ice and snow meaning that navigation in poor visibility is very tricky as paths and features are often obscured. The cornices that have formed above N through E aspects are slumping & cracking and are incredibly unstable. There was evidence of several small slides probably triggered by cornice collapse. Please give them a wide berth and advise others with less experience likewise A slight drop in temperature will quickly refreeze the saturated snowpack giving very serious conditions for those without the appropriate skills and equipment. Full winter clothing (waterproofs, extra warm layers, hat & gloves), mountain boots and equipment (torch, map, compass, whistle & survival bag) are all essential for anyone going out onto the fells. For those venturing above the snowline onto steeper and more exposed terrain, like the Helvellyn Edges, an ice axe and crampons are essential. For lower easier angled terrain and icy paths microspikes and poles are extremely useful. Goggles are also recommended to enable you to navigate in windy conditions. Please be conservative with your plans and know your limits."
CLEAN 2020-2021.xlsx,10/01/2021,2020 - 2021,Helvellyn summit,22.3,,,17.6,WSW,0.1,,-7.5,,,,,Not recorded,,"We are continuing to provide the Fell Top Reports for people undertaking their daily local exercise during the lockdown. We would like to remind everyone that Government guidance stipulates that people should stay at home and exercise locally to where they live. A dramatic change in conditions overnight with the freezing level rising above the summits. The snow level is currently around 400m with the depth increasing with altitude. The large areas of ice which exist on many paths are proving very resistant to the thaw and microspikes are still very useful for anyone going above the snowline. Away from the paths the snow pack is now very soft & wet making heavy going. In places it has drifted up to 1m deep. Striding & Swirral Edges are both still buried in soft insecure snow and rime on which a slide would be very hard to stop even with an ice axe. The Helvellyn plateau has a complete covering of wet snow, slushy ice & rime meaning that navigation in poor visibility is very tricky as paths and features are often obscured. The cornices that formed above N through E aspects yesterday are becoming saturated and are incredibly unstable. Please give them a wide berth and advise others with less experience likewise A slight drop in temperature will quickly refreeze the saturated snowpack giving very serious conditions for those without the appropriate skills and equipment. Full winter clothing (waterproofs, extra warm layers, hat & gloves), mountain boots and equipment (torch, map, compass, whistle & survival bag) are all essential for anyone going out onto the fells. For those venturing above the snowline onto steeper and more exposed terrain, like the Helvellyn Edges, an ice axe and crampons are essential. For lower easier angled terrain and icy paths microspikes and poles are extremely useful. Deep snow obscuring landmarks combined with low cloud demands excellent navigational skills as paths cannot simply be followed and steep drops are far less obvious Goggles are also recommended to enable you to navigate in windy conditions. Please be conservative with your plans and know your limits."
CLEAN 2020-2021.xlsx,09/01/2021,2020 - 2021,Blencathra summit,30.5,,,22.6,SW,-3.5,,-14.3,,,,,Not recorded,,"We are continuing to provide the Fell Top Reports for people undertaking their daily local exercise during the lockdown. We would like to remind everyone that Government guidance stipulates that people should only exercise locally, not leaving the village, town or city where they live A bitterly cold night with temperatures dropping to minus 8 degrees C gave way to a fine winters day with fresh SW winds As for the last week the biggest hazard is ice on paths especially on popular routes where snow has been compacted and where small streams or drainage lines cross. This ice can also be found hidden beneath the fresh powder snow and spindrift giving a false sense of security. On steeper routes where fresh snow/spindrift lies above older, compacted snow, the two layers have not bonded creating unstable conditions. Away from the paths the snow pack is still very soft and will significantly slow any progress on foot. In places it has drifted up to 1m deep. Sharp Edge on Blencathra had a good covering of soft unconsolidated snow giving quick but insecure climbing. The SW winds were rapidly redistributing the snow on to N through E slopes and there were some large pockets of soft unstable windslab developing. These are easily large enough to take a walker off their feet when triggered at which point an ice axe will be essential to stop your slide. The assessor triggered a 20m shooting crack and small slide on a 30 degree easterly slope at 600m. Cornices have formed above steep slopes on many different aspects. Although they are very small, they consist of soft snow and will become extremely unstable with the forecasted increase in summit temperatures. Please give them a wide berth and advise others with less experience likewise. The windchill on Blencathra this afternoon was minus 14 degrees C, so full winter clothing (waterproofs, extra warm layers, hat & gloves), mountain boots and equipment (torch, map, compass, whistle & survival bag) are all essential for anyone going out onto the fells. For those venturing above the snowline and attempting, or traversing, steep slopes an ice axe and crampons are also essential and are also strongly recommended for anyone going above the snowline owing to the amount of ice on paths. For thinner ice on paths, microspikes and poles are extremely useful. Goggles are recommended to reduce the sting of hail and spindrift driven on strong winds. Deep snow obscuring landmarks combined with low cloud demands excellent navigational skills as paths cannot simply be followed and steep drops are far less obvious, so please be conservative with your plans and know your limits."
CLEAN 2020-2021.xlsx,08/01/2021,2020 - 2021,Wansfield Pike summit,43.6,,,35.2,NNE,-2.5,,-14.1,,,,,Not recorded,,"We are continuing to provide the Fell Top Reports for people undertaking their daily local exercise during the lockdown. We would like to remind everyone that Government guidance stipulates that people should only exercise locally, not leaving the village, town or city where they live. A skittering of fresh powder snow has fallen down to valley level with around 1cm to 2cm at 400m adding to existing accumulations. Snow depth rises with height with the actual depth varying considerably owing to the fact that it has been deposited on strong N to NE winds and, generally, more has fallen in the East of the National Park compared to the West. Even on Wansfell Pike (482m) in sheltered spots and hollows there were drifts of over 70cm, although such depth is exceptional. Where undisturbed, the snowpack is very soft making the going laborious where deeper drifts are encountered. As for the past week, though, the main hazard on paths is ice. With another overnight frost, there was ice on paths, and my road, upwards (and downwards!). Anyone exercising locally on Saturday should be prepared to encounter even more ice at lower levels with a slow daytime thaw below 300m (especially on aspects catching the sun) followed by another forecasted hard overnight frost tonight with Cumbria under a Met Office Yellow warning for ice until 11am on Saturday. Ice is also present on popular routes where snow has been compacted and where small streams or drainage lines cross paths. This older ice was hidden beneath the fresh powder snow and spindrift giving a false sense of security underfoot. On steeper routes where fresh snow/spindrift lies above older, compacted snow, the two layers have not bonded creating unstable conditions. Cornices have formed above steep slopes on many different aspects. Although they are very small, they consist of soft snow and are extremely unstable; indeed some had developed deep (relatively speaking) cracks. So please do not venture near the edge of any steep slope. Even at only 480m on Wansfell Pike, the summit windchill at 11am was minus 14 degrees C, so full winter clothing (waterproofs, extra warm layers, hat & gloves), mountain boots and equipment are all essential for anyone going out onto the fells. For those venturing above the snowline and attempting, or traversing, steep slopes an ice axe and crampons are also essential and are strongly recommended for anyone going above the snowline owing to the amount of ice on paths. For thinner ice on paths, microspikes and poles are extremely useful. Goggles are recommended to reduce the sting of hail and spindrift driven on strong winds. Deep snow obscuring landmarks combined with low cloud demands excellent navigational skills as paths cannot simply be followed and steep drops are far less obvious, so please be conservative with your plans and know your limits."
